,calibName,chamber,splitDriftTime,diffJointPoint,para_smallRt,residual_smallRt,ndf_smallRt,para_largeRt,residual_largeRt,ndf_largeRt,para_res,residual_res,ndf_res
883,EML_5_5,EML5A09,98.36557705136758,0.0004389250846656978,"[0.04642563941432532, 0.06956871867804015]",[0.01694567],14,"[-5.713274907401414e-11, 1.193628002870487e-07, -9.810106877208833e-05, 0.04910411245115798, 0.6474866779509698]",[0.02590253],87,"[0.009576376753680345, -0.41801199833648767, 7.0949147637321115, -56.20690787340246, 240.37310320352253]",[8.0289269],100
884,EML_6_-1,EML1C11,98.36557705136758,-0.00013492097083656063,"[0.04643185056388597, 0.06934257962344452]",[0.01659602],14,"[-5.7481740564730926e-11, 1.1994409239089307e-07, -9.84554787029729e-05, 0.04920945732052814, 0.6398439619795231]",[0.02595137],87,"[0.00960669981262345, -0.41907144069271246, 7.108008791718826, -56.27478222331459, 240.50014251218417]",[8.09417677],100
885,EML_6_-2,EML2C11,98.56571047364909,0.0006119669838415831,"[0.04639643778197642, 0.07053597337807604]",[0.01858559],14,"[-5.558908077390155e-11, 1.167813243607132e-07, -9.652114265083017e-05, 0.048633191736387145, 0.6818215090145071]",[0.02576807],87,"[0.009440257516316537, -0.4136629945885195, 7.048786670619423, -56.026021161968124, 240.17232123953553]",[7.91125789],100
886,EML_6_-3,EML3C11,98.46564376250834,0.00037979254252462624,"[0.04641246468894447, 0.07000286165266734]",[0.01770526],14,"[-5.641996808555493e-11, 1.1817293364628616e-07, -9.737383902795316e-05, 0.048887478691738685, 0.6632524320654825]",[0.02586324],87,"[0.009318930234490506, -0.4093776697227939, 6.998239475793929, -55.814812963575264, 240.0266671781848]",[7.42093156],100
887,EML_6_-4,EML4C11,98.56571047364909,-0.00017499365103201825,"[0.0464042500744906, 0.07027378783528265]",[0.01813045],14,"[-5.599864882075419e-11, 1.1746817794016398e-07, -9.694257776257503e-05, 0.04875903934990804, 0.6726133897336461]",[0.02581003],87,"[0.009429609586051074, -0.41319533384094875, 7.041950271752434, -55.98990646217666, 240.1333049681541]",[8.0009428],100
888,EML_6_-5,EML5C11,98.66577718478986,-0.00013821286268811406,"[0.046390314758319985, 0.07074586749973091]",[0.01898758],14,"[-5.523938461348924e-11, 1.1619404879753765e-07, -9.61605689116444e-05, 0.048525728000567946, 0.6896624083576142]",[0.02573307],87,"[0.009626395513843748, -0.4199702046467569, 7.11966174101, -56.30603360751821, 240.3571229361036]",[7.50892997],100
889,EML_6_1,EML1A11,98.36557705136758,-0.0003827369670306169,"[0.04643363626870414, 0.06929846071802775]",[0.01648662],14,"[-5.761648174447901e-11, 1.2017075037392996e-07, -9.859472619000427e-05, 0.049250595649172696, 0.6368253021130099]",[0.02595763],87,"[0.009627290427772632, -0.41977522121574173, 7.115911971616591, -56.30423882514417, 240.50375667095773]",[8.12829877],100
890,EML_6_2,EML2A11,98.46564376250834,-0.0006626906970614854,"[0.04642345361814952, 0.0696362462435622]",[0.01708356],14,"[-5.700663365179568e-11, 1.1915237788880943e-07, -9.797240910436599e-05, 0.0490657268002233, 0.6502975766509329]",[0.02589958],87,"[0.009556619634155907, -0.4173365846770416, 7.087337645531184, -56.178849993542606, 240.37099221670468]",[8.01788662],100
891,EML_6_3,EML3A11,98.46564376250834,0.00040243751237056813,"[0.046412004708577384, 0.07002870367406575]",[0.01770935],14,"[-5.6398262228161557e-11, 1.181375043114933e-07, -9.735338075791204e-05, 0.04888204588898145, 0.6636240013958099]",[0.0258524],87,"[0.009316690402236186, -0.409302339391152, 6.997416895738602, -55.811969167589865, 240.02740168410256]",[7.41662634],100
892,EML_6_4,EML4A11,98.66577718478986,-0.0002445963695896225,"[0.046391222311808436, 0.07071156102163001]",[0.01887968],14,"[-5.532204550719917e-11, 1.1633318765281024e-07, -9.62462106532986e-05, 0.0485512880803903, 0.6877972646645634]",[0.02574193],87,"[0.009549559581972235, -0.4174179510235149, 7.091756434029274, -56.200777492912415, 240.30063026119396]",[7.68686259],100
893,EML_6_5,EML5A11,98.76584389593062,0.00021299155023069005,"[0.04637260573197709, 0.07133592091422926]",[0.02001552],14,"[-5.438176225459537e-11, 1.1475113111338253e-07, -9.527190079301007e-05, 0.04825908601290154, 0.709197053638704]",[0.02565523],87,"[0.009659329919467137, -0.42096378903488124, 7.129074056423698, -56.33495373567346, 240.37920676969915]",[6.77015055],100
894,EML_7_-1,EML1C13,98.66577718478986,-0.00026004306452342973,"[0.0463909342071959, 0.0707228571428579]",[0.01890341],14,"[-5.5315580424977246e-11, 1.1632304626363534e-07, -9.62403867506179e-05, 0.04854944403809007, 0.687899064740275]",[0.02575231],87,"[0.009547750855984983, -0.4173567416588708, 7.091078517035269, -56.19831343290151, 240.30052455082097]",[7.68247323],100
895,EML_7_-2,EML2C13,98.66577718478986,-8.577628464223608e-05,"[0.04638912630726062, 0.07079933434289341]",[0.01903491],14,"[-5.5217296623944534e-11, 1.161571654803703e-07, -9.613768249911281e-05, 0.04851849042290632, 0.6901756891584857]",[0.025749],87,"[0.009622091636261024, -0.4198245030207611, 7.118057361695636, -56.30041308842972, 240.35839432643834]",[7.50413402],100
896,EML_7_-3,EML3C13,98.76584389593062,-0.00015498396231539147,"[0.046376119837673487, 0.0712285714285718]",[0.01978573],14,"[-5.4558255864882385e-11, 1.1504896040541792e-07, -9.545606605510145e-05, 0.0483145160930156, 0.7051205352973176]",[0.0256692],87,"[0.009593052931557173, -0.41882585241532794, 7.106595062614434, -56.25454640201198, 240.33766245875722]",[6.91462117],100
897,EML_7_-4,EML4C13,98.86591060707137,0.0005680889105610376,"[0.04635448264467899, 0.07198516155808861]",[0.02111957],14,"[-5.3514538206708396e-11, 1.1328643786749572e-07, -9.43668645655146e-05, 0.04798699559918014, 0.7291764108331794]",[0.02556974],87,"[0.009481360885148078, -0.4151894380868138, 7.068533923482555, -56.13075443978687, 240.37521176268268]",[6.26656869],100
898,EML_7_-5,EML5C13,99.0660440293529,0.0005745665729444127,"[0.046326055440337764, 0.07294949439283394]",[0.02290136],14,"[-5.224209850467467e-11, 1.1112846326066923e-07, -9.302800459270097e-05, 0.04758298353883272, 0.758977525811189]",[0.02542627],87,"[0.009537902189622294, -0.416623351992933, 7.077542278641681, -56.127180841289686, 240.3264573685953]",[7.45126088],100
899,EML_7_1,EML1A13,98.26551034022681,-8.084819892673067e-05,"[0.04644494821843153, 0.0689114325623374]",[0.01592191],14,"[-5.821740585306699e-11, 1.2116721894503163e-07, -9.919963692826208e-05, 0.04942990904593717, 0.6238517157325661]",[0.02600173],87,"[0.009670608221806829, -0.420714657877027, 7.118546509983623, -56.27758557442996, 240.5265422689832]",[8.24031941],100
900,EML_7_2,EML2A13,98.36557705136758,0.0005610674176725894,"[0.046424016459364524, 0.06961362011391252]",[0.0170174],14,"[-5.7077166111513385e-11, 1.1927198932017096e-07, -9.804646585129694e-05, 0.049087600086104834, 0.6486712278345442]",[0.02591865],87,"[0.009567178938890326, -0.41769734936364117, 7.09138400472558, -56.19386668557722, 240.37247598238378]",[8.02315463],100
901,EML_7_3,EML3A13,98.56571047364909,0.0004163804165830953,"[0.046398028111207586, 0.0704853064538481]",[0.01850534],14,"[-5.565982273419999e-11, 1.1690086753579302e-07, -9.659501554484316e-05, 0.04865519896689598, 0.6801727432031033]",[0.0257747],87,"[0.009450598807671583, -0.4140167320448742, 7.05275391314362, -56.04064300793769, 240.17286319486885]",[7.91394004],100
902,EML_7_4,EML4A13,98.76584389593062,0.000583839907139172,"[0.04636831738620113, 0.07150217452256656]",[0.02026842],14,"[-5.418052313980979e-11, 1.1441250564268741e-07, -9.506347638270979e-05, 0.04819654060562837, 0.7137619408905239]",[0.02563304],87,"[0.009593418864789205, -0.419010319097916, 7.111270412613835, -56.288512852537266, 240.38767500304579]",[6.35396129],100
903,EML_7_5,EML5A13,98.96597731821214,0.000682428782196709,"[0.04633917011996844, 0.07251428571428628]",[0.02207612],14,"[-5.281509792859111e-11, 1.1210181514643422e-07, -9.363286212800023e-05, 0.04776574372166778, 0.7454857491204014]",[0.02549316],87,"[0.009406638755276095, -0.4123936849085744, 7.033255266245036, -55.97116684469112, 240.25651559721626]",[6.65578308],100
904,EML_8_-1,EML1C15,98.46564376250834,0.0005600092804440848,"[0.04641052019007644, 0.07006817550255426]",[0.01778621],14,"[-5.632942998200462e-11, 1.1802204914108435e-07, -9.728231267142427e-05, 0.0488607038217764, 0.6651910433044762]",[0.02584946],87,"[0.009305623055128718, -0.40892373421753603, 6.993162807024853, -55.79613482956139, 240.02574625209905]",[7.41525098],100
905,EML_8_-2,EML2C15,98.46564376250834,0.000478339723791521,"[0.0464116268540303, 0.07003428117486389]",[0.01775525],14,"[-5.63549467872125e-11, 1.1806433024333024e-07, -9.730792753506924e-05, 0.04886830517401553, 0.6646463582894357]",[0.02585017],87,"[0.00930925933760047, -0.40904781292545217, 6.994547025576974, -55.801146539491995, 240.02539780467023]",[7.41931584],100
906,EML_8_-3,EML3C15,98.66577718478986,-0.000520283644312336,"[0.04639367057013137, 0.07064039558618468]",[0.01875608],14,"[-5.54563708581382e-11, 1.1655928986868808e-07, -9.638493359846928e-05, 0.04859224887576927, 0.6847965590598173]",[0.02575775],87,"[0.009570153993652365, -0.4181208242694434, 7.099630224269637, -56.22994771783206, 240.30337402938395]",[7.70228574],100
907,EML_8_-4,EML4C15,98.76584389593062,-0.0002460537097457305,"[0.04637722385910819, 0.0711907584537693]",[0.01973965],14,"[-5.460325083066223e-11, 1.1512431314323207e-07, -9.550218781646126e-05, 0.048328302297933515, 0.7041206739286545]",[0.02569975],87,"[0.009600938453119157, -0.41909413139774276, 7.109591162295112, -56.26563240633754, 240.33891716454954]",[6.92061445],100
908,EML_8_-5,EML5C15,98.86591060707137,-0.0004018598213111346,"[0.046364431514149186, 0.07163115118940691]",[0.02050242],14,"[-5.39937459289395e-11, 1.1409670388896066e-07, -9.486842372117199e-05, 0.048138205368164315, 0.7180518118868763]",[0.02562479],87,"[0.009562789463912738, -0.4179656418502278, 7.099579329412635, -56.24528842812464, 240.38391079022858]",[6.32793181],100
909,EML_8_1,EML1A15,98.36557705136758,5.1423770237590816e-06,"[0.04642952232089382, 0.06944611062536309]",[0.01671249],14,"[-5.738627958241799e-11, 1.197861504357989e-07, -9.835975257244755e-05, 0.04918094639140765, 0.641878192117352]",[0.02593909],87,"[0.009590914407563086, -0.4185349072231646, 7.10204139475619, -56.25307689106304, 240.49997450915072]",[8.07047991],100
910,EML_8_2,EML2A15,98.46564376250834,-0.0006578306742737183,"[0.04642318197584381, 0.06964287798078289]",[0.01708706],14,"[-5.6998411315581815e-11, 1.191391423587046e-07, -9.796473963106854e-05, 0.049063553303669946, 0.6504338391361999]",[0.0259042],87,"[0.009460407486680008, -0.41392514269802255, 7.045293897413748, -55.97170136718117, 240.045488196696]",[7.72858703],100
911,EML_8_3,EML3A15,98.46564376250834,0.00048774022319530985,"[0.04641155083299554, 0.070023393766694]",[0.0177359],14,"[-5.636127788134024e-11, 1.18075480836056e-07, -9.731538275480231e-05, 0.04887079958853662, 0.6644540037247079]",[0.02583668],87,"[0.009310900855376333, -0.4091033972755397, 6.995160343517747, -55.803324410896174, 240.02515318975952]",[7.41802954],100
912,EML_8_4,EML4A15,98.66577718478986,-0.00015637422026681946,"[0.04639020660373947, 0.07074092461135208]",[0.01896494],14,"[-5.5253761064735965e-11, 1.1621921247114568e-07, -9.617679657382763e-05, 0.04853070375348579, 0.6892728642808178]",[0.02572746],87,"[0.009629217580572285, -0.4200661966879559, 7.1207355371535215, -56.31005753005038, 240.35799703759002]",[7.51477141],100
913,EML_8_5,EML5A15,98.76584389593062,0.0005696248068600696,"[0.0463684296505671, 0.07150053707857655]",[0.02025525],14,"[-5.419277028541489e-11, 1.1443313536011917e-07, -9.50768945712842e-05, 0.04820123084251819, 0.7134061213908542]",[0.02563333],87,"[0.009597050958713117, -0.4191343794034858, 7.112664733447185, -56.2937492202286, 240.38861520079672]",[6.35657236],100
914,EMS_1_-1,EMS1C02,98.46564376250834,-0.00018199691321285627,"[0.04641811674875593, 0.06980953333673062]",[0.01738497],14,"[-5.6719060879846594e-11, 1.1867346494661056e-07, -9.7680835665777e-05, 0.048979343676058204, 0.6565350560975179]",[0.02589709],87,"[0.009367657186373429, -0.41104129111846505, 7.016877728207691, -55.883777296696444, 240.03236392540802]",[7.43710844],100
915,EMS_1_-2,EMS2C02,98.46564376250834,-0.0006446452003396885,"[0.046423168658686974, 0.06963235405488316]",[0.01710157],14,"[-5.700207177127339e-11, 1.1914503241646099e-07, -9.79681268477981e-05, 0.04906447922563082, 0.6503715796206002]",[0.02590611],87,"[0.009555984046116133, -0.41731406490426237, 7.087071104688848, -56.17774876042945, 240.37044087505728]",[8.01975408],100
916,EMS_1_-3,EMS3C02,98.26551034022681,0.0002751803630198779,"[0.04644127744329927, 0.06902845692098142]",[0.01608048],14,"[-5.8023619739507415e-11, 1.2084577002856355e-07, -9.900419141277497e-05, 0.04937183220947955, 0.6280707066916215]",[0.02598551],87,"[0.009603713790912844, -0.41872634236891815, 7.100327229249125, -56.22909070375325, 240.53009366508113]",[8.13090472],100
917,EMS_1_-4,EMS4C02,98.36557705136758,-0.0003396946769438358,"[0.04643391389855786, 0.06927712155713397]",[0.01651409],14,"[-5.759627023419727e-11, 1.2013612438877733e-07, -9.857324379963542e-05, 0.04924443153430497, 0.6373038557102743]",[0.02596529],87,"[0.009624742592202404, -0.41968650759235443, 7.114886116988017, -56.30015242669385, 240.50206343974324]",[8.12520096],100
918,EMS_1_-5,EMS5C02,98.26551034022681,0.00013284348269859692,"[0.04644322483870606, 0.068962191253947]",[0.01602586],14,"[-5.8091695050048194e-11, 1.2095792859032883e-07, -9.907258382955927e-05, 0.04939278159199251, 0.6265551932254323]",[0.02600553],87,"[0.009652123176601322, -0.42008325486510467, 7.11146389534574, -56.25126890441996, 240.52376567423707]",[8.20319143],100
919,EMS_1_1,EMS1A02,98.26551034022681,-0.00013191531870226925,"[0.04644516065126384, 0.06892599185333362]",[0.01587573],14,"[-5.82602500172829e-11, 1.212392410321888e-07, -9.924372417551991e-05, 0.04944283652802653, 0.622927124174798]",[0.02601289],87,"[0.009677479594086547, -0.4209504615574048, 7.121217502840315, -56.28781022576278, 240.52927711144912]",[8.25069685],100
920,EMS_1_2,EMS2A02,98.26551034022681,0.00034595365676093337,"[0.046440554566398604, 0.06905702838317339]",[0.01614467],14,"[-5.797420021127478e-11, 1.2076360632438168e-07, -9.895439079885008e-05, 0.04935724822345838, 0.6291245943452676]",[0.02599082],87,"[0.009596371860115553, -0.41847563451144015, 7.097519965971585, -56.218742890485146, 240.52952824248496]",[8.11829652],100
921,EMS_1_3,EMS3A02,98.26551034022681,0.00010831189452709111,"[0.04644262191293073, 0.06899729033549294]",[0.01603044],14,"[-5.80988731898999e-11, 1.2097202352105587e-07, -9.908202811844369e-05, 0.04939514848686841, 0.6263524200142877]",[0.02600222],87,"[0.00965190828270654, -0.42007741576220536, 7.111426829314856, -56.251402995570736, 240.5251246561635]",[8.20362603],100
922,EMS_1_4,EMS4A02,98.16544362908606,9.488465421725323e-05,"[0.046456722953457895, 0.06851658703982258]",[0.01529542],14,"[-5.892209573150319e-11, 1.2233733809667992e-07, -9.991049638804125e-05, 0.049639922754091986, 0.6086587035952664]",[0.02608668],87,"[0.009697488842402931, -0.4214402665258071, 7.123701094973548, -56.275628961721, 240.44970502812893]",[8.40468928],100
923,EMS_1_5,EMS5A02,98.36557705136758,-0.00032102643219200644,"[0.04643373315398029, 0.06928272516178369]",[0.01649967],14,"[-5.758138148493265e-11, 1.2011136179687377e-07, -9.855782715587728e-05, 0.049239564510460666, 0.6376621022213506]",[0.02595129],87,"[0.009621741638660683, -0.41958456658326926, 7.11375043404746, -56.2959724421088, 240.50167313921006]",[8.11943188],100
924,EMS_2_-1,EMS1C04,98.46564376250834,-2.0671610014844077e-05,"[0.04641647427815779, 0.06986827958475293]",[0.01744066],14,"[-5.6646151155473935e-11, 1.1855102159543007e-07, -9.760543492347691e-05, 0.04895674286398037, 0.6581977971670014]",[0.02586005],87,"[0.009355833845229552, -0.41063833552015777, 7.012375538941816, -55.86722276537597, 240.03146016344584]",[7.42960175],100
925,EMS_2_-2,EMS2C04,98.36557705136758,0.0005180246450953163,"[0.04642502496244178, 0.06957673471068763]",[0.01697609],14,"[-5.709736866517919e-11, 1.1930353959647072e-07, -9.80649079957809e-05, 0.04909349729199842, 0.6482607247945056]",[0.0259097],87,"[0.00957177491915646, -0.41785360229027996, 7.093125746798962, -56.20026307204603, 240.37287821335843]",[8.02948401],100
926,EMS_2_-3,EMS3C04,98.26551034022681,0.0005293376282216045,"[0.04643876443316464, 0.0691109282876347]",[0.01625402],14,"[-5.7844331409856604e-11, 1.2054762426815325e-07, -9.882276023332369e-05, 0.049318059262917546, 0.6319586820571926]",[0.02596426],87,"[0.009611850286480532, -0.41928656826962885, 7.1103813102941436, -56.279578604512636, 240.49066147432285]",[8.19359982],100
927,EMS_2_-4,EMS4C04,98.26551034022681,0.0003157168344918304,"[0.0464408183212223, 0.06905442071867586]",[0.01612994],14,"[-5.7999815432346384e-11, 1.2080587631343004e-07, -9.898015635726901e-05, 0.04936509430172008, 0.6285577440184198]",[0.02599245],87,"[0.009600672943095193, -0.4186228970521719, 7.099175633422588, -56.22489808961663, 240.53006234162567]",[8.12745207],100
928,EMS_2_-5,EMS5C04,98.26551034022681,-0.0001933017951207816,"[0.04644607586024331, 0.06888761134693847]",[0.01582017],14,"[-5.830400029767903e-11, 1.2131177402237734e-07, -9.928812253475857e-05, 0.04945631471483976, 0.6219568206805903]",[0.02601274],87,"[0.009685016100387916, -0.42120707530080825, 7.124079631877381, -56.298286113426464, 240.52962652766914]",[8.26706304],100
929,EMS_2_1,EMS1A04,98.46564376250834,-8.74061075588628e-05,"[0.0464175975639914, 0.06982285714285795]",[0.01739819],14,"[-5.6687714073963846e-11, 1.186208595091905e-07, -9.764856440479002e-05, 0.04896979749328829, 0.6572662086789686]",[0.0258798],87,"[0.009362791211374961, -0.4108747286297965, 7.015000554831185, -55.87669723184935, 240.0310313382281]",[7.4345652],100
930,EMS_2_2,EMS2A04,98.26551034022681,0.00028403980106528337,"[0.04644100948371837, 0.0690509281001887]",[0.01612669],14,"[-5.7998797429399457e-11, 1.2080433011981957e-07, -9.897937170385964e-05, 0.04936489947085301, 0.6285542997075371]",[0.0260081],87,"[0.00960028694869295, -0.4186099335165836, 7.099033177902222, -56.224383392753424, 240.5300297261202]",[8.12364864],100
931,EMS_2_3,EMS3A04,98.16544362908606,0.0002915001250123339,"[0.046454541357525, 0.06859959483958679]",[0.01539541],14,"[-5.880816317395781e-11, 1.2214860923973076e-07, -9.979592627343778e-05, 0.049606049478263844, 0.6111132563214663]",[0.026066],87,"[0.009680375714198747, -0.4208570393573037, 7.117190240048073, -56.251800587210916, 240.4491883056303]",[8.37263468],100
932,EMS_2_4,EMS4A04,97.96531020680453,0.0003609678749212364,"[0.046480998763110994, 0.06773142534371601]",[0.01405876],14,"[-6.041819433040384e-11, 1.2480825430553983e-07, -0.00010140334259970047, 0.050078928519778784, 0.5770295158171094]",[0.02617678],87,"[0.009610380577294556, -0.41851126186421544, 7.091121524452447, -56.15049924163469, 240.39049574572778]",[7.3334291],100
933,EMS_2_5,EMS5A04,98.16544362908606,-0.00026575094662462106,"[0.04646051311254571, 0.06840856769558411]",[0.01509501],14,"[-5.914780462436892e-11, 1.2271091742780993e-07, -0.00010013680651539321, 0.04970680922249188, 0.6038445646211004]",[0.02609165],87,"[0.009732634322445496, -0.42264062771301364, 7.137161504435498, -56.325577919728616, 240.45454469482993]",[8.47503089],100
934,EMS_3_-1,EMS1C06,98.56571047364909,5.511822114900866e-05,"[0.046401816922660766, 0.07036857432633145]",[0.01828254],14,"[-5.586003748985824e-11, 1.1723559655309156e-07, -9.679979941126351e-05, 0.048716288534635735, 0.6757347408271442]",[0.0257841],87,"[0.009406280273571275, -0.4123997188288385, 7.033048854024944, -55.95702100880379, 240.1305579665431]",[7.99257291],100
935,EMS_3_-2,EMS2C06,98.36557705136758,0.0005260153802959522,"[0.046425001889405154, 0.06957903854539438]",[0.01698344],14,"[-5.709464411338895e-11, 1.1929875550937327e-07, -9.806192493702859e-05, 0.04909270403282666, 0.6483222139763668]",[0.0259184],87,"[0.009571562746669876, -0.4178465147803785, 7.093047907385084, -56.19997270365725, 240.37276965040738]",[8.0274936],100
936,EMS_3_-3,EMS3C06,98.36557705136758,0.00013226664950671818,"[0.04642895559182937, 0.06943209469248514]",[0.01677826],14,"[-5.7315034259456817e-11, 1.1966764432206134e-07, -9.828725415986385e-05, 0.04915909406910928, 0.6434897107848305]",[0.02593258],87,"[0.009579073360173657, -0.41812783927125624, 7.0974275705566985, -56.23551635153333, 240.49628223869905]",[8.04948658],100
937,EMS_3_-4,EMS4C06,98.26551034022681,0.0005771458056766932,"[0.046437793923863095, 0.06916584923540856]",[0.01626743],14,"[-5.782675196454291e-11, 1.2051903283958682e-07, -9.880597773088821e-05, 0.04931327723002937, 0.632299389016785]",[0.02597262],87,"[0.00960987968078405, -0.4192208353993683, 7.109681836923309, -56.277425669611624, 240.4929366433118]",[8.19303808],100
938,EMS_3_-5,EMS5C06,98.36557705136758,-0.00023118233451757675,"[0.046432320747162525, 0.06933087659522094]",[0.01655433],14,"[-5.754371300840343e-11, 1.2004914649771618e-07, -9.852047521500634e-05, 0.04922867168918046, 0.6384269225260448]",[0.02598038],87,"[0.009616456284589818, -0.41940470641255345, 7.1117512275506485, -56.2887814410642, 240.50232554167752]",[8.1109945],100
939,EMS_3_1,EMS1A06,98.46564376250834,7.3614994544612955e-06,"[0.0464163021185105, 0.06987478441901336]",[0.01746027],14,"[-5.6619799495738034e-11, 1.1850700011426881e-07, -9.757898103851528e-05, 0.04894924198837021, 0.6587370276093635]",[0.02585632],87,"[0.009351925758831073, -0.4105049700359636, 7.010877959864805, -55.86159504068276, 240.03036600468482]",[7.42670722],100
940,EMS_3_2,EMS2A06,98.36557705136758,-4.135738228505659e-05,"[0.04643094919273839, 0.06937831330967226]",[0.016683],14,"[-5.74168704619761e-11, 1.1983666744048024e-07, -9.839018870932467e-05, 0.0491899677597901, 0.6412661352380157]",[0.0259503],87,"[0.009596059056873212, -0.41870790523780954, 7.1039313631717835, -56.25964985120427, 240.498657428538]",[8.08009756],100
941,EMS_3_3,EMS3A06,98.16544362908606,0.0005190465178275261,"[0.04645196001161812, 0.06868910759657011]",[0.01552935],14,"[-5.865848623332636e-11, 1.2190077977216873e-07, -9.964594021591843e-05, 0.04956175856198591, 0.6142999594216211]",[0.02604343],87,"[0.009747196921115343, -0.4230623515075978, 7.141135554095173, -56.34197700847874, 240.50345889083383]",[8.39891067],100
942,EMS_3_4,EMS4A06,98.16544362908606,0.000468044652605748,"[0.046453198871034745, 0.0686376442094541]",[0.01549171],14,"[-5.869594492002321e-11, 1.2196299728789976e-07, -9.968380681708493e-05, 0.049573119726562136, 0.6135133561206815]",[0.02605103],87,"[0.009754234290793468, -0.42330059234810796, 7.143776539833346, -56.35160091312963, 240.50399425091337]",[8.41987274],100
943,EMS_3_5,EMS5A06,98.16544362908606,9.033061089169792e-05,"[0.04645673191932622, 0.06851400813526604]",[0.01527804],14,"[-5.893814602702632e-11, 1.2236392041849854e-07, -9.99265234581406e-05, 0.049644591863309884, 0.6083248941933065]",[0.02607079],87,"[0.009700389073262974, -0.421539026796326, 7.1248094255045, -56.27982436159899, 240.45080984738934]",[8.41105502],100
944,EMS_4_-1,EMS1C08,98.56571047364909,-0.0005484874044894283,"[0.04640843624345108, 0.0701308936436103]",[0.01791232],14,"[-5.619385717656346e-11, 1.1779541781260433e-07, -9.71436997405912e-05, 0.048819396752090766, 0.6682194489703827]",[0.025828],87,"[0.009283850451962129, -0.40817936954871825, 6.9848048471245905, -55.76504623768595, 240.02246420077853]",[7.41435093],100
945,EMS_4_-2,EMS2C08,98.46564376250834,-0.00038036909047889367,"[0.046420384343215576, 0.06972274312140223]",[0.01724973],14,"[-5.683813759002804e-11, 1.188719312227086e-07, -9.780198441386532e-05, 0.04901544542161052, 0.6539147111677631]",[0.02589011],87,"[0.009435886315143353, -0.41308729582266257, 7.0358981060472185, -55.93689415498282, 240.0426137816093]",[7.71848389],100
946,EMS_4_-3,EMS3C08,98.36557705136758,-0.0005031977450489222,"[0.04643548939987074, 0.06923115103952908]",[0.01639209],14,"[-5.769801241319e-11, 1.20304561944249e-07, -9.86750342201186e-05, 0.049274337093292674, 0.6351417943843433]",[0.02597002],87,"[0.0095893922933063, -0.418521118790646, 7.101831961086711, -56.24821461934396, 240.48948496475123]",[8.17470375],100
947,EMS_4_-4,EMS4C08,98.46564376250834,0.0006160872045306576,"[0.04640978518069963, 0.0700907626689417]",[0.01781538],14,"[-5.6299155245106636e-11, 1.1797175541034474e-07, -9.72516826986971e-05, 0.0488514822297124, 0.6658535409603036]",[0.02583951],87,"[0.009300410695937306, -0.4087458510056162, 6.991170694283678, -55.788762113222425, 240.02509478636966]",[7.41528769],100
948,EMS_4_-5,EMS5C08,98.46564376250834,-0.0004358066327450061,"[0.04642080888046971, 0.06972297120389327]",[0.01721008],14,"[-5.6868716545497976e-11, 1.189231156058779e-07, -9.783268460673752e-05, 0.049023983925461694, 0.6533122181604102]",[0.02589116],87,"[0.009439086110909135, -0.4131975123853946, 7.037146036469574, -55.94157059303699, 240.0430042588583]",[7.71898208],100
949,EMS_4_1,EMS1A08,98.46564376250834,-0.0003105259592830478,"[0.046419321273564705, 0.06976040429490427]",[0.01727748],14,"[-5.680525678461437e-11, 1.188177888798895e-07, -9.77689243664878e-05, 0.04900519547688084, 0.6546548712169348]",[0.02588343],87,"[0.009380769377747976, -0.4114886529458872, 7.021885563991282, -55.902295045536476, 240.03397316755118]",[7.43912057],100
950,EMS_4_2,EMS2A08,98.36557705136758,-0.0004191553391637015,"[0.04643463336278322, 0.06926029160141309]",[0.01645478],14,"[-5.764004350383927e-11, 1.2020811409266123e-07, -9.861658592360546e-05, 0.04925724651058202, 0.6363727330755773]",[0.02598296],87,"[0.00963183263194685, -0.41992913643471863, 7.117618335507806, -56.310427049964794, 240.50382709292776]",[8.14042537],100
951,EMS_4_3,EMS3A08,98.26551034022681,7.7839466078089e-05,"[0.04644291107396299, 0.0689806696963735]",[0.01601902],14,"[-5.81181983724214e-11, 1.2100431280778738e-07, -9.910148382003992e-05, 0.049400637281113324, 0.6259534125320337]",[0.02598903],87,"[0.009654385182908612, -0.4201613222260715, 7.112355902650274, -56.25475599918728, 240.52506971622557]",[8.21033242],100
952,EMS_4_4,EMS4A08,98.36557705136758,-0.0003077516161722471,"[0.046433708929297615, 0.06928517789939763]",[0.01650761],14,"[-5.757038186002691e-11, 1.2009180804750156e-07, -9.854545190693962e-05, 0.049236105666294445, 0.63791351860003]",[0.02595598],87,"[0.00962027495024486, -0.41953491026313716, 7.113197941829433, -56.293913081422815, 240.5012102823698]",[8.11460049],100
953,EMS_4_5,EMS5A08,98.36557705136758,-0.00046181076783025077,"[0.04643516046969227, 0.0692365937466565]",[0.01645328],14,"[-5.765785082934529e-11, 1.202383464702313e-07, -9.863540397156591e-05, 0.049262922581534335, 0.6359548714297519]",[0.02597627],87,"[0.00963436872327336, -0.4200152847564429, 7.118569742012749, -56.31375247549941, 240.50288778921885]",[8.14074501],100
954,EMS_5_-1,EMS1C10,98.46564376250834,0.00031898521460682616,"[0.046412898482218023, 0.06998517765595842]",[0.01766202],14,"[-5.64509808397397e-11, 1.1822582840811641e-07, -9.740698134485284e-05, 0.04889744569234182, 0.6625089962404326]",[0.0258577],87,"[0.009323667151710461, -0.40953948395565076, 7.000051570348885, -55.821492236570535, 240.0270620310862]",[7.42363816],100
